park,parkLabel,instanceType,instanceTypeLabel
http://www.wikidata.org/entity/Q1132114,Cordalba National Park,http://www.wikidata.org/entity/Q2324919,state forest
http://www.wikidata.org/entity/Q1132114,Cordalba National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q532,село
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q486972,населённый пункт
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q839954,археологический памятник
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q12232785,Покинутые палестинские поселения
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q15661340,древний город
http://www.wikidata.org/entity/Q1132798,Сепфорис,http://www.wikidata.org/entity/Q22674925,бывший населённый пункт
http://www.wikidata.org/entity/Q1134729,Thirlmere Lakes National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1135796,Наракортские пещеры,http://www.wikidata.org/entity/Q2232001,экскурсионная пещера
http://www.wikidata.org/entity/Q1135796,Наракортские пещеры,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1136689,Cottan-Bimbang National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1137401,Шенандоа,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1137640,Халеакала,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1137657,Грейт-Бейсин,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1138453,Крейдл-Маунтин — Лейк-Сент-Клэр,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1139151,Limmen National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1140071,Onkaparinga River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1140663,Кроаджинголонг,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1140798,Crows Nest National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1141385,Mount Remarkable National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1143404,Culgoa Floodplain National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1143416,Хот-Спрингс,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1143655,Драй-Тортугас,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1144814,Curracabundi National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1144838,Currawinya National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1145412,Curtain Fig National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1145503,Curtis Island National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1153938,Пойнт-Пили,http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q1153938,Пойнт-Пили,http://www.wikidata.org/entity/Q3457162,парк тёмного неба
http://www.wikidata.org/entity/Q1158073,Dalrymple National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1159284,Danbulla National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1161253,Глейшер,http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q1163128,Альфред,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1163275,Organ Pipes National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1163542,Лассен-Волканик,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1163799,Норт-Каскейдс,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1164803,Deua National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1164806,Wyrrabalong National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1164823,Oolambeyan National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1164871,Mutawintji National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1164875,Marramarra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1164884,South East Forest National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165039,Indwarra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165053,Werakata National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165056,Georges River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165060,Mount Imlay National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165064,Dooragan National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165069,Seven Mile Beach National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165080,Turon National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165123,Mallanganee National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1165129,Nowendoc National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
